Year,Value,GeoCode
2017,13228,
2018,13808,
2015,11437,
2016,12173,
2017,11884,
2018,12281,
2015,17792,
2016,17930,
2017,18720,
2018,19157,
2015,14540,
2016,13687,
2017,14211,
2018,15124,
2015,9948,
2016,10027,
2017,10789,
2018,11253,
2015,12232,
2016,12586,
2017,12929,
2018,14111,
2015,10602,
2016,10541,
2017,10814,
2018,11531,
2015,8413,
2016,8868,
2017,9273,
2018,10077,
2015,9142,
2016,9438,
2017,10122,
2018,10814,
2015,10724,
2016,10655,
2017,11939,
2018,12159,
2015,10802,
2016,11199,
2017,11528,
2018,12146,
2015,10421,
2016,10649,
2017,11152,
2018,11573,
2015,10314,
2016,9932,
2017,10961,
2018,11916,
2015,9682,
2016,9897,
2017,10422,
2018,10984,
2015,12824,
2016,13087,
2017,13518,
2018,14241,
2015,12436,
2016,12262,
2017,12566,
2018,13103,
2015,9591,
2016,9908,
2017,10080,
2018,10746,
2015,11295,
2016,11693,
2017,12120,
2018,12619,
2015,11926,
2016,12433,
2017,12587,
2018,13311,
2015,14272,
2016,14192,
2017,14581,
2018,16127,
2015,21472,
2016,22000,
2017,21428,
2018,22348,
2015,10912,
2016,11092,
2017,11678,
2018,12303,
2015,13768,
2016,14088,
2017,14834,
2018,15556,
2015,15702,
2016,16096,
2017,16790,
2018,17900,
2015,6159,
2016,6240,
2017,6429,
2018,6730,
2015,10537,
2016,10684,
2017,11003,
2018,11449,
2015,9338,
2016,9652,
2017,9886,
2018,10454,
2015,9712,
2016,10058,
2017,10547,
2018,10815,
2015,6650,
2016,6602,
2017,6736,
2018,7242,
2015,7347,
2016,7616,
2017,7830,
2018,8145,
2015,5951,
2016,5965,
2017,6304,
2018,6600,
2015,5016,
2016,5170,
2017,5425,
2018,5754,
2015,6616,
2016,6845,
2017,7112,
2018,7484,
2015,6556,
2016,6564,
2017,6624,
2018,6915,
2015,8756,
2016,8697,
2017,8736,
2018,9519,
2015,8877,
2016,8921,
2017,9364,
2018,9620,
2015,8420,
2016,8416,
2017,8743,
2018,9174,
2015,8188,
2016,8382,
2017,8773,
2018,9117,
2015,8474,
2016,8560,
2017,8851,
2018,9124,
2015,7320,
2016,7611,
2017,8065,
2018,8158,
2015,9045,
2016,9048,
2017,9381,
2018,9781,
2015,8029,
2016,7814,
2017,8459,
2018,8860,
2015,7487,
2016,7637,
2017,7875,
2018,8506,
2015,8649,
2016,8845,
2017,9186,
2018,9626,
2015,7892,
2016,8140,
2017,8229,
2018,8700,
2015,9411,
2016,9140,
2017,9550,
2018,10138,
2015,10582,
2016,10860,
2017,10747,
2018,11561,
2015,7457,
2016,7814,
2017,8104,
2018,8611,
2015,7547,
2016,7791,
2017,8046,
2018,8456,
2015,8645,
2016,8511,
2017,8911,
2018,8794,
2015,10173,
2016,10452,
2017,10683,
2018,11386,
2015,12344,
2016,13132,
2017,13027,
2018,13966,
2015,10796,
2016,11453,
2017,11552,
2018,12320,
2015,9869,
2016,9908,
2017,10606,
2018,10799,
2015,8812,
2016,9194,
2017,9586,
2018,9927,
2015,12836,
2016,13374,
2017,13801,
2018,13409,
2015,14896,
2016,15323,
2017,15747,
2018,16189,
2015,17165,
2016,17990,
2017,17746,
2018,18388,
2015,7866,
2016,7983,
2017,8561,
2018,8690,
2015,13908,
2016,14109,
2017,15304,
2018,15986,
2015,15797,
2016,15930,
2017,16295,
2018,18338,
2015,7956,
2016,8170,
2017,8427,
2018,9161,
2015,13356,
2016,13981,
2017,14371,
2018,15011,
2015,8894,
2016,9158,
2017,9406,
2018,9549,
2015,9098,
2016,9035,
2017,9363,
2018,9791,
2015,8557,
2016,8617,
2017,9002,
2018,9314,
2015,6965,
2016,7220,
2017,7559,
2018,7941,
2015,8528,
2016,8470,
2017,8813,
2018,9238,
2015,8781,
2016,8720,
2017,9116,
2018,9169,
2015,7534,
2016,7681,
2017,8030,
2018,8519,
2015,6500,
2016,6789,
2017,6948,
2018,7060,
2015,9402,
2016,9832,
2017,10173,
2018,10761,
2015,8598,
2016,8950,
2017,9635,
2018,10092,
2015,7589,
2016,7766,
2017,8228,
2018,8553,
2015,7744,
2016,7683,
2017,7835,
2018,8225,
2015,9283,
2016,9706,
2017,9946,
2018,10625,
2015,9287,
2016,9662,
2017,9888,
2018,10446,
2015,10240,
2016,10585,
2017,10884,
2018,12177,
2015,10131,
2016,10526,
2017,10916,
2018,11582,
2015,8681,
2016,9297,
2017,9447,
2018,10008,
2015,11120,
2016,11424,
2017,11939,
2018,12492,
2015,7551,
2016,7962,
2017,8331,
2018,8894,
2015,7621,
2016,7652,
2017,7794,
2018,8148,
2015,7387,
2016,7563,
2017,7857,
2018,8261,
2015,7251,
2016,7539,
2017,7859,
2018,8266,
2015,10069,
2016,10559,
2017,10768,
2018,11187,
2015,8729,
2016,8953,
2017,8935,
2018,9361,
2015,8344,
2016,8525,
2017,8878,
2018,9560,
2015,10875,
2016,10734,
2017,11187,
2018,11411,
2015,14627,
2016,14528,
2017,15479,
2018,16130,
2015,13395,
2016,13680,
2017,14061,
2018,14712,
2015,13414,
2016,13370,
2017,12761,
2018,13233,
2015,21078,
2016,22948,
2017,20902,
2018,20727,
2015,12007,
2016,12481,
2017,12430,
2018,13108,
2015,10080,
2016,10361,
2017,10606,
2018,11209,
2015,9889,
2016,9594,
2017,10226,
2018,10463,
2015,10627,
2016,10829,
2017,11135,
2018,11824,
2015,15831,
2016,16404,
2017,16440,
2018,17458,
2015,9800,
2016,9863,
2017,10802,
2018,11539,
2015,8904,
2016,9256,
2017,9438,
2018,9740,
2015,8382,
2016,8706,
2017,9058,
2018,9538,
2015,8879,
2016,9257,
2017,9677,
2018,10292,
2015,11760,
2016,11819,
2017,11932,
2018,12270,
2015,8488,
2016,8806,
2017,8819,
2018,9319,
2015,7183,
2016,8223,
2017,8542,
2018,8014,
2015,9304,
2016,9671,
2017,9904,
2018,10043,
2015,8046,
2016,8377,
2017,8747,
2018,9044,
2015,9079,
2016,9387,
2017,9779,
2018,10085,
2015,8203,
2016,8225,
2017,9022,
2018,9168,
2015,8972,
2016,9159,
2017,9589,
2018,9860,
2015,8367,
2016,9015,
2017,9630,
2018,9843,
2015,9626,
2016,9791,
2017,10006,
2018,10325,
2015,9877,
2016,10348,
2017,10749,
2018,11326,
2015,10108,
2016,10371,
2017,10829,
2018,11492,
2015,10205,
2016,10874,
2017,11205,
2018,11794,
2015,10966,
2016,11580,
2017,12165,
2018,12712,
2015,13951,
2016,14540,
2017,15026,
2018,15377,
2015,10542,
2016,10603,
2017,11285,
2018,11900,
2015,6998,
2016,7253,
2017,7424,
2018,7781,
2015,8858,
2016,9007,
2017,9613,
2018,10075,
2015,9306,
2016,9564,
2017,9773,
2018,10434,
2015,8591,
2016,9086,
2017,9355,
2018,9534,
2015,9883,
2016,10178,
2017,10728,
2018,11419,
2015,13971,
2016,14428,
2017,14997,
2018,15244,
